5.837829469495309231e-01,1.021215399197417106e-02
4.979263440486316750e-01,4.222377270745159006e-02
3.611214575706273022e-01,2.599528203075961441e-01
2.257580445100545452e-01,2.015767184139001245e-01
4.659167345368508961e-02,6.753664220594691736e-01
6.447456253124209669e-01,4.366066908466920138e-01
9.063328619617169180e-01,5.261027861325676680e-01
3.224470379839949885e-01,3.328394000091611238e-01
9.254840160014161654e-01,3.376982884016028752e-01
3.350531382443634465e-01,9.268447750082361436e-01
