4.917030323957201077e-01,8.652460416531643217e-01
2.981571920206178561e-01,4.244987158220678847e-01
8.439641968908286884e-01,6.427289928114158224e-01
1.289135720758795012e-01,6.052830793488614969e-01
6.147205122640535535e-01,8.099779400169740962e-01
1.707379044542700619e-01,6.401328264629901899e-01
9.881527364248937628e-01,4.003238297394963174e-01
7.405238032635164114e-01,5.837993563153166532e-01
5.770144860928536623e-01,1.372027545441190099e-01
2.644901807264222748e-01,7.134141628547785441e-01
