2.655742328154160337e-01,9.707292737128281335e-01
7.061147877498294978e-01,3.746013578901119523e-01
2.671871383713282366e-01,1.773916917075500921e-01
6.468412762271635863e-02,4.184021916446809541e-01
7.334543937071033026e-01,2.366818191698499829e-01
9.040789475036207223e-01,1.167352403170923703e-01
8.413837971863511456e-01,9.261020944993147985e-01
3.449766427505109867e-01,8.888940568394116948e-01
7.835912210987029392e-01,1.046627271467529541e-01
3.062049911478512687e-01,1.866551312246350625e-01
