5.588009969263624255e-01,1.612760360491540812e-01
4.048543279435612430e-01,2.951963932328658391e-01
4.929221689788777505e-01,1.587949401255956960e-01
4.233728992229535137e-02,9.101414877477939092e-01
9.764309003255566832e-01,5.665033049889434125e-02
8.039961841563479927e-01,1.237342512623592627e-01
6.170530008859793636e-01,9.274202969373261940e-01
2.267125079397319665e-01,4.807928334548727811e-02
8.603217892040625481e-01,5.720249759224900199e-01
5.325799453591884003e-01,9.277173724061279492e-01
