6.267308534890563276e-01,8.461882479787827815e-01
4.524755326651597187e-02,7.236988656625029659e-01
5.591123592141475918e-01,6.874019561732779282e-01
3.184336883371449156e-01,4.522385996114378637e-01
4.587165062801599191e-01,2.622935869781282126e-01
9.119900151389852549e-01,8.206550406041823731e-02
6.888361925776990136e-01,6.046935471732318712e-01
2.850758726189555059e-01,2.878936904451327994e-01
3.863333166423477127e-02,2.539027834635551040e-01
5.187514702650439791e-01,5.804981311815726741e-03
