7.301412626849229648e-01,3.708944433304883770e-02
1.584979516685214307e-02,6.706341126968948796e-01
6.848778113251160482e-01,9.112894953099285322e-01
9.715518569589639553e-01,4.158282459973599021e-01
1.114893584595908482e-01,7.396804945959577493e-01
1.687870720905447763e-01,7.553489780388505936e-01
2.154610157223648681e-01,4.414683234009362245e-01
5.300601538567385473e-01,6.613458665754579080e-03
4.269954511245958040e-01,3.352865230453949685e-01
4.440814155674662755e-01,2.871135865508589458e-01
