3.651663279297258091e-01,4.654052899797960219e-01
5.769497311247030469e-01,4.863458009206681476e-01
6.541163053813299211e-01,2.309979487887154903e-01
8.734163550899232131e-02,4.154087151365978281e-01
4.962685421680086417e-01,9.185214464484520169e-01
2.155204571186795093e-01,4.480008584773407243e-01
4.888055358020922947e-01,1.554521474980752327e-01
8.874120093534539899e-01,4.020700547121481838e-01
1.619610945134085656e-01,4.528000743034402698e-01
6.431803973036016586e-01,3.195913548142739202e-01
