8.898814834373963700e-01,8.588661850185668190e-01
6.970850846869769413e-02,8.205092855265405660e-02
5.836463060707409722e-01,1.505469574349814765e-01
3.491258632513657423e-01,7.060255227664369304e-01
4.582778533533130583e-01,6.236906082163762299e-01
5.067246825639059038e-01,4.986336851082118216e-01
6.073831579458779384e-01,1.803349855534578383e-01
3.418844790622381780e-01,6.332177273564095765e-01
1.393157835016604063e-01,8.319075098263054580e-01
7.406856010783658961e-01,8.429555146476347405e-01
