9.181198638364962417e-02,9.992699355020999707e-01
7.395623800306141415e-01,3.621819271903403692e-02
8.174665228706170517e-01,3.531021510443255185e-01
4.324706719995954352e-01,5.942930738780405342e-02
6.274618525986739304e-01,9.457896507874200553e-01
1.661766716275038247e-01,2.952948467433116342e-01
2.774122355173720411e-01,7.935267286468358217e-01
4.568694947555096419e-02,4.272932101575814823e-01
9.068478245829154627e-01,3.765761921880171892e-01
8.335469096458512084e-01,8.401657080577911163e-01
