8.643357687961924496e-01,9.825415349064553494e-01
4.369788149859709092e-01,8.174705012456225939e-01
1.996675603377036090e-01,8.997322739964996874e-02
9.381424057163162411e-01,1.838167939445438659e-01
9.935187795782929321e-01,6.740673758520333569e-01
8.594168566783590979e-01,2.368598384437596849e-01
5.207150832532834173e-01,4.972698571740724605e-01
2.341574800236618792e-01,8.909560076056495248e-01
1.544782498482566435e-02,8.570920184326690228e-01
4.672726793759774955e-01,5.680747273866563196e-01
