3.287046566759045385e-01,4.673021122909383207e-01
8.900551490813327637e-01,2.900843765524145912e-01
5.098112511166601468e-01,9.435481239970811007e-02
1.506402947318113972e-01,6.367773724171981176e-01
8.915939046064625950e-01,6.493888233981505165e-01
3.352983388592107872e-01,4.232713868479525132e-01
4.463959977548916935e-01,3.297629843150353679e-01
8.926008450751508061e-01,5.209703112097481270e-01
5.924000764048675816e-02,1.850419033077647102e-01
3.218562304010893493e-01,6.272691782571101493e-01
