9.003467548244151741e-01,5.173438602477550274e-01
5.288739787353713417e-02,4.484508786283689652e-01
2.318081607031223790e-01,9.704431571262587264e-01
7.469152960369090932e-01,4.472392182975859498e-01
7.097602896731467492e-01,8.245293139680329730e-01
5.056814510239793226e-02,6.789841206377000837e-02
9.196964609480312580e-01,6.678006066267740959e-01
7.527948980803202961e-01,5.056680795906568493e-01
9.605901801924813244e-01,3.701169463461860820e-01
2.692031171486463093e-01,1.924214867873430546e-01
