9.217152036509651536e-01,3.806913817149754076e-01
8.456992962309501927e-01,8.626660569982579352e-01
5.243334110122318537e-01,5.738903740234705397e-01
9.896739986678851908e-01,8.217490575008168374e-01
2.094136522713863080e-02,2.425490070713691715e-01
7.127122772419346441e-01,8.506134743468247716e-01
5.927498327287291646e-01,7.589459034021250883e-02
6.056130106004257163e-01,8.832241565599329158e-01
7.119846218224030743e-01,4.947636888821670409e-01
1.047583931314406414e-01,3.783644181456168321e-01
