6.854815952392258049e-01,7.278163212939113835e-01
9.270679545874528360e-01,9.280558135167326084e-01
7.744401071025841521e-02,1.367053371965123443e-01
4.642213612916262777e-01,7.853848899117271687e-01
5.597328123686625689e-01,7.331424057216034962e-01
1.207873457798407379e-01,2.454875135146663556e-01
2.990051949690109012e-01,3.640311154531170601e-01
7.852977610592468682e-01,5.039961990642135570e-01
9.083535109111111616e-01,4.684708184649968299e-01
4.229547761757145308e-01,5.405581763568954035e-01
