5.980583530243936963e-01,6.715523315745254296e-01
1.193575608886876527e-02,2.263221812450297854e-01
2.275000225445844571e-02,9.272694041122797604e-01
4.385534198321615618e-01,3.771021624193785504e-01
4.531519670420293133e-01,4.801537380754997697e-01
4.976105331722899816e-01,5.918363224030283032e-01
8.157232644804452981e-01,3.928994307516959772e-01
6.828903772218366530e-01,1.292398028664708542e-01
6.048460918994236213e-02,7.872822771912064699e-01
5.369688090602028341e-01,4.454630779432536825e-01
