6.323866448608747026e-01,7.026943851940986585e-01
4.313222118736961264e-01,3.930424743527349829e-01
1.462751314101042865e-01,6.619279707557872428e-01
5.275197938668917397e-01,1.317136081044248952e-01
1.251888703565340322e-01,8.832506576640146712e-01
8.347356942068553387e-01,4.367383248093640313e-01
9.779786788090737426e-01,4.532545797790790143e-01
1.736871391538366005e-01,5.263468584223942592e-01
7.584003417497577892e-01,4.609217665953380116e-01
2.869131274380584129e-01,4.139847648794017232e-01
