3.429207325500014392e-01,3.313975288159238808e-01
5.068291408198787318e-01,2.686499816063081525e-02
9.547242123454573459e-01,9.094422679330849135e-01
5.659267900596309797e-01,4.471035185782595844e-01
8.159432304829468130e-01,7.266979480639162992e-01
8.932679076378846617e-04,5.577222472182824520e-01
6.267672503451049426e-01,2.986334274005468803e-01
2.914595898701806131e-01,9.265232636108494679e-01
3.548831429574155205e-01,2.777845885121525971e-01
3.152889863441895590e-01,6.510984585062319363e-01
