9.965829005154630549e-01,9.405866768024339075e-01
8.088626248038238709e-01,4.033828356135400472e-01
1.573649730274609970e-01,5.184072607515409770e-01
8.995048081206771240e-01,7.459568488332682934e-01
6.470419518427378280e-01,6.830054493493479262e-01
5.829287708098210841e-01,7.958702631373442138e-01
3.671328306045159584e-01,9.060928559072183308e-01
6.865228037023775043e-01,8.728723928395688558e-01
9.064695488999028328e-01,1.716006063853273700e-01
5.961809199144296745e-01,3.000701614207859080e-01
