3.893197340535337059e-02,2.122682563346156570e-02
2.171474705961995433e-02,9.077677040372912343e-01
3.372405491200639593e-01,6.346979859731950446e-01
2.281209260410017592e-01,5.540253900570824008e-01
4.405638148265271781e-01,9.321296689461360252e-01
7.658573445363107135e-01,1.859381968288698062e-02
9.570047669361791964e-02,5.915750659808514111e-01
5.914890395086161989e-01,6.142528253148848982e-01
2.888135177249180341e-01,6.779457889085716005e-01
2.068436090412477668e-01,3.170233777121731489e-01
