2.416172929164239758e-02,2.052221717968665260e-01
3.818376805490508730e-02,4.431021354923443401e-01
9.457066952880630595e-01,9.694261457152695272e-01
3.545466327347420732e-01,6.272850831620183643e-01
8.430147940644062698e-01,8.945622553881350525e-01
1.867322266040578604e-01,7.881326481981689724e-01
4.281788095395840932e-01,3.525718186692776701e-01
1.894058663467338421e-01,2.588070848101642341e-01
8.049700335671712281e-01,2.323537762901645154e-01
4.094273899934758321e-01,8.401394413290468322e-01
