2.939759249793542084e-01,4.953817983676999104e-01
8.033476814593953907e-02,9.540624247660411950e-02
7.747800347646685015e-01,5.935500506236387475e-01
2.437060180418382238e-02,6.541550966407445600e-01
2.104372001130604408e-01,5.752033486307148724e-01
5.788828366537078773e-01,8.514091962954890569e-01
4.652768718528066394e-01,5.367895051037558929e-01
7.931443441983813125e-01,7.942987063567482631e-01
6.070979822863620257e-02,2.247480259768439570e-01
8.108316114627306392e-01,7.137294724064232598e-01
