2.368968787206748861e-02,2.910683536532113758e-01
9.498094388328460758e-01,7.164688739360882686e-01
8.822474525831297543e-01,1.470105912700550022e-01
3.609855038674958383e-02,1.480834990438565368e-01
6.374846783986474197e-01,3.001272606483395000e-01
4.030654070444140702e-01,7.269946727793253904e-01
2.936283470103967508e-01,2.879766772314260592e-01
3.221040574468347906e-02,9.712781309775884164e-01
9.722687281368808110e-01,5.029622214077658082e-01
5.027927869536363836e-02,8.064230094321886977e-01
