4.856286844980886030e-01,4.599950785526091268e-01
6.296565589736105029e-01,3.861899011096272538e-01
6.466069840772306065e-01,7.996976378076802172e-01
9.228222688762997006e-01,2.949334981266843458e-01
6.281735574345116424e-01,6.166432740902427767e-02
8.107457772026960274e-02,7.223647247460394105e-01
6.311383791858917736e-01,6.237647148136746811e-01
4.447366659058030747e-01,6.953180134710799098e-01
7.949660105717016867e-01,9.928754273654121221e-01
9.427033265973447929e-01,9.785837149560934201e-01
