8.687194601260178617e-01,3.001670441806912892e-01
2.686187064592270302e-01,2.485739700754829862e-03
6.075969963622684933e-02,8.169648620799686567e-01
2.976454437477332737e-01,2.818367772385094172e-01
9.988355786074334386e-01,7.118348147967726858e-01
9.183100521800234839e-01,8.216637153683914452e-02
2.431371468795653357e-01,9.781140433414159396e-02
5.827630484222160456e-01,6.606421038416467884e-01
5.052701941674753172e-01,5.217830511916562441e-01
4.321149377235454780e-01,1.845563982013049831e-01
