8.247736630161737192e-01,6.825007545400598730e-01
8.919985512743289213e-02,4.237037805075110075e-01
4.414818391442763001e-01,9.548075805516996750e-01
7.885465376281649563e-01,4.169511337896540937e-01
4.236638800924178438e-01,1.222917265621399352e-01
1.525553829696357777e-01,1.902292497349140632e-01
3.234759003491975982e-01,1.740393182740027633e-01
7.666359380135654433e-01,1.119592599237522190e-01
4.778738535658754172e-01,1.723132468843145970e-01
4.669278250165160848e-01,1.437656829904166988e-01
