9.053233040560830780e-01,5.027497779849129378e-01
4.025138935139138674e-01,7.760104869007675710e-01
3.675827356102825405e-01,9.482630119125272650e-01
1.426169863284386663e-01,4.852249411992645145e-01
5.642163863823164149e-01,8.095027654093952529e-01
2.433975836337035625e-01,1.649080792392686456e-01
9.727574980649186243e-01,9.921624869703620231e-01
9.462525592336730185e-01,3.050013426895078483e-01
8.127075754845345390e-01,4.168471708473111548e-01
3.344108450624585505e-01,7.905340844619956897e-02
