1.460563644516176263e-01,2.589361346689971199e-01
7.071851956922463600e-01,9.386960210290076212e-01
8.220528107869062850e-01,4.081526391162133560e-01
1.758259631029072123e-01,5.620241133340897477e-02
4.366624757841154336e-01,6.243280148790959494e-01
7.259873754897111509e-01,3.749600742735408332e-01
1.917243154262006088e-01,6.745906917175847894e-02
6.639888233504203097e-01,2.083266819076952103e-01
2.628881619857432739e-01,5.036762355012064374e-01
8.126430895927464482e-01,7.423058531799909820e-01
