1.549799991827497392e-01,8.419038005129483304e-01
9.390031792886655015e-01,8.750625902786817178e-01
4.741266047037634435e-01,6.405427616591916617e-01
8.483965296272766299e-01,3.854898608326096099e-01
1.512418668363937346e-01,1.995385355542723671e-01
9.079250097906180761e-01,2.873033550907246880e-01
7.080291777067705405e-01,2.740025739571352315e-01
6.555587968918678010e-01,9.423315749222148652e-01
2.925141427619409873e-01,6.905401145961186371e-01
1.556160726181831100e-01,5.325291871392318077e-01
