1.893970314850916825e-01,9.173327614490685011e-01
4.918408825907883974e-01,4.030479598034530930e-01
1.927771871600361120e-01,7.569633204319740072e-01
9.890263642624638196e-01,8.703678384590560757e-01
9.958521500301573681e-01,8.797371160971494408e-01
5.517047481477048709e-01,2.701500520975885777e-01
7.605613836469182765e-01,1.753970857904717517e-01
7.089296492102062919e-01,4.304487622636117283e-01
7.845577512164541023e-01,5.842062890295495192e-01
9.437325887799815627e-01,8.608537506207813994e-01
