5.721400475372893091e-01,2.344054185752512121e-01
9.407547687460643404e-01,5.991185077195027020e-01
3.020873442095907135e-01,4.517755619608745388e-01
3.361759856145480896e-01,1.349276966745520667e-01
8.024521329956246785e-02,9.064735480242630539e-01
9.189082270831893107e-01,5.020738146316081618e-01
9.638599181700613361e-01,7.085479784606094622e-01
1.186948336015375416e-01,4.763992356138524453e-02
7.138683263701467441e-01,9.755766943266629410e-01
8.838987902013772935e-02,3.063404156737579154e-01
