5.137771089375595679e-01,9.563470451563407249e-01
5.896034585839929898e-01,8.934928688291285948e-01
1.935637677253665423e-01,4.960017195889415698e-01
3.364450410409252079e-01,5.668476037025794723e-01
4.900882195969310517e-01,4.385331526389606438e-01
8.077229134731959137e-01,8.047141454343320621e-02
6.478908382585363279e-01,1.718788071070488366e-01
8.893376640196618554e-01,1.600285211425085397e-01
5.472576696065304391e-01,9.104340515798755584e-01
7.456137256362124210e-01,4.080160833158618106e-01
