4.547824019825370545e-01,7.528793223554272052e-01
4.474205627384588713e-01,2.882795854889016463e-01
4.618757668032994479e-01,2.857323918584836475e-01
8.724000355101890758e-02,3.165046001680918986e-01
5.895774637353978775e-01,4.403409610735908863e-01
5.395009347562018664e-01,3.661210563401033902e-01
9.163013728289870485e-02,1.697519782261036614e-01
1.621665649221479821e-01,6.211697849627009216e-01
1.460120659084673811e-01,3.454665526545032117e-01
3.476410103445848332e-02,5.994806488586789106e-01
