9.197459815380315540e-02,4.945139706330550222e-01
8.170037524023174846e-01,8.350359946053556026e-01
1.263750870417167382e-01,7.864821248245013052e-02
9.265094161908201675e-01,2.652962802762289796e-01
2.068172883947094753e-01,8.384278931265944923e-01
9.773985858045186603e-01,1.959862581787851221e-01
7.662459418671716538e-01,7.543963577291071809e-01
8.884570584651496628e-02,9.418531129934659685e-01
8.302912520960862297e-01,7.667282959269513531e-01
4.405905584760715366e-01,7.819634942813220579e-01
