3.821590456037281536e-01,8.802832645084329721e-01
9.197853087614485945e-01,4.821430673339192063e-01
1.728079282445396103e-01,3.234657468210142550e-01
5.578493818578924568e-01,6.398597530170095915e-01
1.730541307858881606e-01,1.585222122027099001e-01
9.953468076407865350e-01,1.092892234621671843e-01
4.541142142054950259e-01,8.848330079951836069e-01
8.778653467078150197e-01,2.957295353118616354e-03
6.575238555572313626e-01,9.609150724619730521e-02
8.793412836747201977e-01,9.506758228380031150e-01
